exposure,veh_value,claimcst0,numclaims,veh_age,gender,area,agecat
0.147843943,2.23,0,0,1,1,1,6
0.147843943,1.22,0,0,4,1,1,5
0.147843943,2.42,0,0,3,0,1,3
0.180698152,1.45,0,0,4,1,3,2
0.027378508,2.1,0,0,2,0,6,4
0.147843943,1.03,0,0,3,0,1,5
0.027378508,1.64,0,0,4,0,3,4
0.525667351,1.63,0,0,2,1,3,4
0.906228611,1.15,0,0,3,1,4,5
0.093086927,1.35,0,0,4,1,3,4
0.147843943,0.85,0,0,3,0,1,6
0.147843943,2.09,0,0,3,0,6,5
0.147843943,1.45,0,0,4,1,4,5
0.147843943,1.29,0,0,3,0,1,5
0.752908967,1.54,0,0,3,0,2,4
0.917180014,1.4,0,0,3,0,4,4
0.908966461,1.95,0,0,1,0,2,4
0.147843943,0.8,0,0,4,1,4,4
0.254620123,1.63,0,0,3,0,3,3
0.090349076,1.51,0,0,3,0,3,4
0.911704312,1.16,0,0,4,1,1,3
0.238193019,3.46,0,0,2,1,3,4
0.517453799,1.09,0,0,4,0,5,4
0.010951403,1.64,0,0,2,0,1,5
0.090349076,1.88,0,0,3,0,4,2
0.087611225,1.16,0,0,4,0,1,3
0.911704312,3.23,0,0,3,0,2,3
0.851471595,1.16,0,0,4,1,1,2
0.911704312,0.72,0,0,4,0,1,5
0.90349076,1.65,0,0,4,1,3,3
0.016427105,1.97,0,0,2,0,1,4
0.147843943,1.32,0,0,4,0,4,2
0.752908967,4.28,0,0,1,1,1,3
0.224503765,1.17,0,0,4,1,5,1
0.925393566,1.64,0,0,2,1,3,4
0.908966461,2.39,2981.809998,1,2,1,3,4
0.911704312,1.28,0,0,4,0,6,3
0.344969199,0.45,0,0,4,1,2,6
0.908966461,0.44,0,0,4,0,2,5
0.147843943,0.97,0,0,3,0,3,4
0.752908967,2.5,0,0,1,1,1,3
0.908966461,2.81,0,0,3,1,3,4
0.884325804,3.59,231.96,1,4,0,1,4
0.147843943,1.57,0,0,4,1,3,5
0.906228611,1.49,0,0,3,0,5,4
0.147843943,0.77,0,0,4,0,3,5
0.090349076,1.76,0,0,2,1,4,5
0.021902806,2.27,0,0,2,0,3,6
0.147843943,1.72,0,0,2,1,1,5
0.739219713,1.76,0,0,3,0,2,4
0.908966461,3.57,0,0,2,1,5,5
0.906228611,0.73,0,0,4,1,3,5
0.911704312,0.4,0,0,4,0,3,4
0.720054757,1.46,0,0,3,0,2,2
0.443531828,3.48,0,0,1,0,2,3
0.906228611,1.43,0,0,4,1,4,2
0.235455168,0.78,0,0,3,0,3,3
0.851471595,1.29,0,0,3,0,3,2
0.906228611,1.36,0,0,3,1,4,4
0.856947296,2.01,0,0,1,0,6,5
0.093086927,1.01,0,0,4,0,3,6
0.906228611,0.88,0,0,3,0,3,4
0.342231348,1.39,0,0,3,1,3,4
0.925393566,1.36,0,0,2,0,1,4
0.323066393,2.52,0,0,3,0,3,1
0.906228611,3.02,0,0,3,1,2,5
0.544832307,1.83,0,0,4,1,2,3
0.906228611,0.73,0,0,4,1,2,3
0.147843943,0.62,0,0,4,0,1,5
0.238193019,1.54,0,0,1,0,1,1
0.906228611,2.12,0,0,3,0,2,3
0.906228611,1.06,0,0,3,0,2,5
0.922655715,0.44,0,0,4,1,1,4
0.906228611,1.11,200,1,3,0,1,6
0.906228611,1.36,0,0,4,1,2,2
0.999315537,3.04,0,0,3,1,5,4
0.224503765,3.43,0,0,1,0,3,1
0.73100616,2.23,0,0,1,0,2,3
0.851471595,1.23,0,0,2,1,3,5
0.147843943,0.71,0,0,3,1,3,4
0.851471595,1.08,0,0,3,0,4,6
0.906228611,2,0,0,2,0,1,4
0.246406571,1.64,0,0,4,1,6,4
0.906228611,2.76,0,0,1,0,3,5
0.147843943,1.55,0,0,3,1,1,5
0.142368241,0.96,0,0,3,1,3,5
0.153319644,4.9,0,0,1,0,2,5
0.090349076,1.74,0,0,2,0,5,1
0.027378508,2.14,0,0,3,1,2,3
0.147843943,1.92,0,0,1,0,3,4
0.999315537,1.45,0,0,4,0,3,2
0.147843943,0.6,0,0,4,0,4,3
0.509240246,4.349,0,0,1,1,1,5
0.147843943,2.65,0,0,1,0,4,4
0.147843943,3.08,0,0,3,1,4,4
0.525667351,0.9,0,0,3,1,1,2
0.147843943,1.53,0,0,2,1,1,6
0.851471595,0.44,0,0,4,1,4,2
0.525667351,1.72,0,0,3,1,3,2
0.147843943,0.67,0,0,4,0,1,2
0.093086927,1.1,0,0,4,1,2,4
0.911704312,0.85,0,0,3,1,3,4
0.057494867,0.54,0,0,4,0,2,5
0.911704312,1.14,1043.699999,2,3,0,3,4
0.147843943,1.71,0,0,2,0,3,5
0.911704312,1.29,0,0,3,0,2,2
0.087611225,1.21,0,0,3,0,3,5
0.908966461,0.41,0,0,4,0,2,4
0.90349076,0.93,0,0,3,0,1,4
0.120465435,1.8,0,0,1,0,3,3
0.334017796,1.97,0,0,2,0,1,2
0.295687885,1.61,0,0,4,1,3,4
0.999315537,2.52,0,0,3,1,5,2
0.5229295,1.48,0,0,1,1,1,5
0.147843943,1.1,0,0,3,1,6,2
0.317590691,3.64,0,0,2,0,6,2
0.147843943,3.72,0,0,2,0,4,4
0.911704312,1.52,0,0,2,0,2,4
0.147843943,0.39,0,0,4,0,1,3
0.134154689,5.61,0,0,1,0,2,3
0.999315537,4,0,0,3,1,3,4
0.911704312,0.62,0,0,4,0,2,6
0.090349076,2.44,0,0,3,0,1,3
0.908966461,0.73,0,0,4,1,1,6
0.476386037,0.82,0,0,4,1,3,2
0.219028063,3.39,0,0,2,1,3,2
0.224503765,1.57,0,0,2,0,4,5
0.002737851,3.17,0,0,1,1,2,1
0.908966461,1.48,0,0,2,1,3,3
0.525667351,1.17,0,0,2,1,5,5
0.908966461,1.64,1114.189999,1,2,0,3,4
0.908966461,0.79,0,0,4,0,2,5
0.722792608,4.229,0,0,1,0,2,1
0.908966461,1.56,0,0,3,1,5,5
0.090349076,1.96,0,0,3,1,5,2
0.908966461,1.62,0,0,3,1,4,4
0.246406571,4.11,0,0,1,1,5,2
0.224503765,2.97,0,0,1,0,3,1
0.906228611,1.85,0,0,4,0,3,5
0.224503765,1.77,0,0,3,0,4,2
0.421629021,2.12,0,0,2,1,1,2
0.525667351,1.39,0,0,3,0,5,2
0.224503765,2.54,0,0,3,0,1,3
0.073921971,1.95,0,0,1,0,1,5
0.093086927,1.29,0,0,4,1,3,2
0.093086927,1.13,0,0,4,0,2,5
0.046543463,2.6065,0,0,2,1,3,5
0.906228611,0.39,0,0,4,0,1,6
0.093086927,2.96,0,0,3,1,5,6
0.090349076,0.6,0,0,4,1,3,5
0.906228611,1.73,0,0,2,0,3,5
0.999315537,2.099,0,0,1,1,3,4
0.911704312,4.78,0,0,2,0,6,2
0.906228611,1.78,0,0,2,0,3,5
0.90349076,2.44,0,0,1,0,1,4
0.733744011,4.17,0,0,2,0,6,2
0.925393566,0.3,0,0,4,0,1,4
0.908966461,0.95,0,0,4,0,3,4
0.90349076,2.35,200,1,2,1,3,2
0.525667351,1.45,0,0,2,0,3,3
0.073921971,1.25,0,0,4,0,3,4
0.906228611,1.43,0,0,3,1,2,2
0.911704312,1.55,0,0,3,1,1,5
0.093086927,2.22,0,0,1,0,3,6
0.908966461,1.05,0,0,2,0,1,5
0.090349076,1.92,0,0,3,0,3,2
0.908966461,1.7,0,0,2,0,2,3
0.224503765,0.27,0,0,4,1,3,2
0.908966461,1.29,1753.889999,1,3,0,5,6
0.750171116,4.09,0,0,1,1,5,3
0.161533196,1.53,0,0,4,1,5,3
0.090349076,0.73,0,0,4,1,2,6
0.777549624,1.83,0,0,3,0,3,2
0.090349076,1.88,0,0,4,0,5,4
0.908966461,1.24,0,0,3,1,3,6
0.210814511,0.74,0,0,3,1,1,3
0.090349076,3.59,0,0,2,1,3,3
0.41615332,1.08,0,0,4,1,3,4
0.093086927,1.55,0,0,3,0,3,1
0.906228611,1.26,0,0,2,1,3,4
0.906228611,1.85,0,0,2,0,3,3
0.093086927,1.48,0,0,3,0,2,2
0.906228611,0.34,0,0,4,0,1,4
0.525667351,0.84,0,0,4,1,1,5
0.90349076,1.73,0,0,2,0,3,5
0.525667351,0.68,0,0,4,0,5,4
0.224503765,0.44,0,0,4,0,3,1
0.5229295,1.33,0,0,2,0,3,3
0.925393566,3.02,0,0,3,0,1,2
0.224503765,1.97,0,0,4,1,6,2
0.525667351,1.62,0,0,2,1,4,6
0.6954141,1.65,11469.09,1,4,1,6,1
0.224503765,1.07,0,0,4,0,5,3
0.095824778,1.47,0,0,2,1,3,5
0.224503765,1.36,0,0,1,1,2,3
0.925393566,1.29,0,0,3,1,5,3
0.292950034,0.35,0,0,4,0,1,6
0.925393566,1.12,0,0,4,1,5,3
0.925393566,2.71,0,0,2,0,3,2
0.224503765,3.37,0,0,2,1,2,6
0.224503765,1.16,0,0,2,0,1,1
0.306639288,2.33,0,0,2,1,3,4
0.90349076,1.99,200.0000111,1,2,1,2,3
0.224503765,0.31,0,0,4,1,3,6
0.098562628,4.05,0,0,2,1,2,2
0.073921971,1.86,0,0,2,0,3,2
0.095824778,2.65,0,0,3,1,5,2
0.895277207,3.19,0,0,1,1,6,2
0.339493498,4.79,0,0,2,0,3,2
0.076659822,2.03,0,0,2,0,1,4
0.925393566,2.63,0,0,4,1,3,2
0.221765914,1.63,0,0,1,0,4,4
0.224503765,1.22,0,0,3,0,6,1
0.287474333,1.82,0,0,2,0,2,4
0.03559206,2.68,0,0,1,1,3,2
0.002737851,2.18,0,0,3,1,3,1
0.073921971,0.73,0,0,4,0,1,5
0.90349076,0.95,0,0,4,1,2,5
0.90349076,0.95,0,0,4,0,4,3
0.317590691,1.3,0,0,3,0,2,4
0.90349076,1.38,0,0,2,1,2,6
0.216290212,6.14,0,0,2,1,1,2
0.095824778,3.57,0,0,2,0,1,2
0.221765914,1.59,0,0,2,0,3,2
0.221765914,0.97,0,0,3,0,3,4
0.292950034,1.3,0,0,3,1,4,4
0.744695414,1.58,0,0,3,1,3,6
0.213552361,1.1,0,0,3,0,2,3
0.224503765,1.63,0,0,3,0,1,4
0.5229295,3.99,0,0,2,0,3,2
0.848733744,0.64,0,0,4,0,1,4
0.156057495,1.3,0,0,2,1,2,5
0.898015058,1.36,0,0,2,0,6,4
0.095824778,3.2,0,0,2,1,1,3
0.90349076,1.32,0,0,3,1,1,3
0.999315537,5.699,0,0,1,1,2,2
0.717316906,1.04,200,1,2,0,3,4
0.848733744,4.7,0,0,1,1,6,2
0.306639288,3.22,0,0,2,1,5,2
0.221765914,4.05,0,0,2,1,1,4
0.306639288,1.91,0,0,2,0,1,2
0.999315537,1.46,0,0,2,0,1,4
0.62422998,0.35,0,0,4,1,1,5
0.807665982,1.4,0,0,3,1,1,5
0.848733744,2.9,0,0,1,0,5,5
0.90349076,0.71,0,0,4,0,2,4
0.221765914,0.31,0,0,4,0,3,2
0.221765914,1.33,0,0,4,1,3,3
0.848733744,1.04,0,0,2,0,3,1
0.999315537,1.22,0,0,3,0,1,3
0.643394935,1.95,0,0,1,0,3,6
0.221765914,2.46,0,0,1,0,4,4
0.095824778,1.68,0,0,4,0,3,3
0.197125257,1.99,0,0,1,1,3,2
0.90349076,0.77,0,0,4,1,1,1
0.90349076,1.3,0,0,2,0,2,1
0.922655715,0.82,0,0,4,0,3,4
0.90349076,0.84,0,0,3,0,3,1
0.306639288,3.34,0,0,3,1,6,2
0.848733744,0.97,0,0,3,1,3,1
0.90349076,1.88,0,0,3,1,2,5
0.900752909,1.85,0,0,2,1,1,3
0.355920602,4.6,0,0,2,0,1,3
0.221765914,1.86,0,0,1,1,4,3
0.90349076,2.24,0,0,3,0,2,3
0.197125257,1.19,0,0,4,0,1,5
0.246406571,1.07,0,0,3,1,3,4
0.010951403,1.12,0,0,2,1,1,3
0.922655715,1.85,0,0,2,1,1,2
0.221765914,0.5,0,0,4,0,1,4
0.342231348,2.52,0,0,3,1,5,3
0.221765914,1.63,0,0,2,0,3,3
0.640657084,2,0,0,2,0,4,4
0.221765914,1.69,0,0,3,0,3,4
0.246406571,4.08,0,0,2,0,6,3
0.922655715,3.59,0,0,2,1,6,4
0.221765914,1.43,0,0,1,1,2,4
0.095824778,2.98,0,0,1,0,2,3
0.254620123,0.39,0,0,4,0,2,2
0.221765914,2.35,0,0,2,1,1,1
0.336755647,2.56,0,0,2,1,3,2
0.90349076,5.44,0,0,1,1,1,2
0.640657084,1.63,1255.539997,2,2,0,1,3
0.90349076,1.2,0,0,4,0,1,3
0.027378508,3.08,0,0,3,0,1,2
0.191649555,3.15,0,0,2,0,1,1
0.246406571,0.68,0,0,4,0,1,1
0.843258042,1.65,0,0,1,1,3,5
0.221765914,1.28,0,0,3,1,4,2
0.777549624,1.25,0,0,4,1,1,5
0.848733744,1.92,0,0,2,0,4,3
0.221765914,1.03,0,0,3,0,3,3
0.24366872,1.26,0,0,4,0,2,3
0.232717317,0.53,0,0,4,0,1,2
0.90349076,1.85,0,0,2,1,3,5
0.643394935,2.84,0,0,3,1,2,5
0.246406571,1.19,0,0,2,1,3,3
0.221765914,2.01,0,0,2,0,5,4
0.221765914,2.44,0,0,1,1,1,5
0.150581793,2.21,0,0,2,1,2,2
0.752908967,2.45,0,0,2,1,4,2
0.246406571,2.9,0,0,3,1,5,2
0.306639288,1.67,0,0,2,0,2,5
0.221765914,0.6,0,0,4,0,3,4
0.221765914,4.06,0,0,1,0,6,5
0.848733744,1.9,0,0,1,0,2,4
0.848733744,2.78,0,0,3,1,5,4
0.306639288,1.36,0,0,3,0,1,3
0.213552361,5.83,0,0,2,0,4,5
0.167008898,1.51,0,0,2,1,1,2
0.848733744,3.04,0,0,3,1,6,1
0.851471595,1.9,0,0,1,0,3,2
0.229979466,3.97,0,0,2,1,1,3
0.848733744,4.7,0,0,1,0,6,2
0.221765914,2.25,0,0,3,0,4,3
0.777549624,1.1,0,0,4,0,4,3
0.793976728,1.41,0,0,2,0,1,4
0.221765914,2.07,0,0,3,0,3,5
0.221765914,1.25,0,0,2,1,1,1
0.848733744,3.76,623.4499998,1,1,0,3,2
0.221765914,1.49,0,0,1,0,3,4
0.848733744,4.52,0,0,1,1,3,5
0.643394935,1.52,0,0,3,1,4,3
0.714579055,1.86,0,0,2,0,1,4
0.76659822,1.82,361.9899998,1,2,0,2,3
0.607802875,1.559,0,0,1,0,3,3
0.643394935,1.05,0,0,3,1,3,4
0.643394935,4.27,0,0,2,0,4,3
0.221765914,0.74,0,0,3,1,1,2
0.221765914,1.77,0,0,4,0,2,4
0.246406571,1.75,0,0,3,0,3,2
0.752908967,0.89,931.3299999,1,3,0,2,4
0.837782341,5.97,0,0,1,0,1,2
0.03559206,2.64,0,0,3,0,4,2
0.900752909,4.4,0,0,2,0,6,3
0.922655715,0.96,0,0,4,0,3,2
0.221765914,0.39,0,0,4,1,4,3
0.777549624,0.76,0,0,4,0,3,4
0.246406571,1.43,0,0,2,0,2,3
0.306639288,1.7,0,0,2,0,2,2
0.038329911,2.06,0,0,3,0,3,5
0.848733744,0.71,0,0,4,1,3,2
0.848733744,0.44,0,0,4,0,3,1
0.851471595,2.76,0,0,1,0,6,1
0.922655715,4.08,0,0,1,0,1,2
0.848733744,0.54,389.9499998,1,4,0,4,3
0.38329911,1.78,0,0,4,1,1,3
0.5229295,0.53,0,0,4,0,1,4
0.777549624,6.359,200,1,1,1,3,4
0.17522245,1.41,0,0,2,0,1,6
0.246406571,1.11,0,0,3,0,4,3
0.24366872,4.48,0,0,1,1,1,3
0.446269678,2.46,0,0,3,0,5,2
0.752908967,0.92,0,0,3,0,4,1
0.848733744,1.42,0,0,4,1,3,3
0.6954141,1.26,498.3499994,1,3,0,2,2
0.59137577,2.48,0,0,3,1,5,4
0.848733744,3.51,0,0,2,0,4,5
0.221765914,1.77,0,0,2,1,2,4
0.848733744,1.36,0,0,4,0,3,1
0.848733744,1.71,0,0,1,0,3,3
0.692676249,0.48,0,0,4,0,2,3
0.221765914,0.77,0,0,3,1,2,3
0.848733744,3,0,0,3,1,6,3
0.229979466,3.34,0,0,2,1,2,2
0.5229295,1.87,0,0,2,1,3,4
0.687200548,1.1,400,2,4,0,2,2
0.065708419,1.78,0,0,3,1,5,3
0.919917865,1.88,0,0,2,0,3,5
0.019164956,3.31,0,0,1,1,4,4
0.167008898,3.19,0,0,1,1,2,5
0.5229295,1.57,0,0,1,0,1,2
0.651608487,4.399,0,0,1,1,3,4
0.1724846,2.41,0,0,3,1,6,2
0.309377139,1.68,0,0,3,0,4,3
0.002737851,3.17,0,0,1,1,2,1
0.355920602,1.25,0,0,4,0,5,6
0.616016427,2.36,0,0,1,1,1,5
0.355920602,0.79,0,0,3,0,5,4
0.5229295,4.58,0,0,1,1,3,4
0.082135524,0.6,0,0,4,1,1,2
0.355920602,0.71,353.77,1,4,0,4,1
0.246406571,0.81,0,0,4,0,1,2
0.344969199,1.2,0,0,3,0,5,3
0.1724846,2.75,0,0,1,1,1,2
0.147843943,1.37,0,0,2,0,2,3
0.221765914,2.61,0,0,2,1,4,3
0.783025325,2.48,0,0,1,1,3,4
0.848733744,0.73,0,0,4,1,3,1
0.5229295,1.8353,0,0,1,1,2,5
0.377823409,2.88,0,0,1,1,2,1
0.717316906,0.76,0,0,3,1,3,4
0.668035592,1.26,0,0,3,1,2,6
0.246406571,1.84,0,0,1,0,1,3
0.002737851,0.84,0,0,3,0,1,2
0.098562628,2.05,0,0,1,0,5,2
0.355920602,2.184,0,0,1,1,3,6
0.62422998,1.74,0,0,3,0,1,2
0.848733744,2.01,0,0,1,0,4,4
0.62696783,0.55,0,0,4,0,2,5
0.506502396,2.88,0,0,1,1,4,3
0.221765914,1.29,0,0,4,0,1,5
0.251882272,1.04,0,0,2,0,2,1
0.848733744,4.7,0,0,1,0,3,2
0.854209446,0.36,0,0,4,0,5,6
0.999315537,1.26,0,0,2,0,1,6
0.145106092,1.12,0,0,3,0,3,6
0.194387406,2.14,0,0,1,1,1,6
0.145106092,0.44,0,0,4,1,3,4
0.145106092,0.81,0,0,3,0,1,6
0.221765914,0.67,0,0,3,0,4,3
0.34770705,1,0,0,3,1,3,6
0.854209446,1.06,0,0,4,1,2,5
0.848733744,0.29,0,0,4,0,1,3
0.643394935,4.59,0,0,1,1,4,4
0.5229295,4.709,0,0,1,1,1,4
0.643394935,2.53,0,0,2,1,2,4
0.145106092,1.1,0,0,3,0,2,4
0.145106092,3.15,0,0,2,0,6,4
0.145106092,1.88,0,0,2,0,1,3
0.854209446,0.39,0,0,4,1,1,4
0.145106092,1.07,0,0,3,1,3,3
0.114989733,1.28,0,0,3,0,5,2
0.145106092,1.11,0,0,3,0,3,5
0.145106092,0.6,0,0,4,0,2,5
0.643394935,3.04,0,0,2,1,1,4
0.5229295,2.89,0,0,3,0,2,2
0.221765914,1.49,0,0,3,1,2,3
0.145106092,0.4,0,0,4,0,1,5
0.197125257,0.99,0,0,4,0,2,2
0.5229295,0.88,0,0,3,0,4,3
0.854209446,0.74,0,0,4,1,1,5
0.854209446,0.93,0,0,4,0,6,3
0.854209446,1.86,0,0,1,0,4,4
0.145106092,2.27,200,1,1,0,3,2
0.145106092,0.98,0,0,2,0,3,1
0.145106092,0.65,0,0,4,0,3,3
0.145106092,0.62,0,0,4,1,1,5
0.717316906,3.56,0,0,2,0,3,5
0.169746749,1.44,0,0,1,0,2,1
0.164271047,1.23,0,0,1,0,2,1
0.145106092,2,0,0,3,1,3,5
0.145106092,3.58,0,0,2,0,4,3
0.145106092,0.93,0,0,4,1,5,2
0.854209446,0.94,0,0,4,1,2,3
0.643394935,3.06,0,0,3,1,4,4
0.854209446,1.64,0,0,2,0,1,5
0.145106092,2.92,0,0,3,1,3,5
0.20807666,2.17,0,0,2,1,5,3
0.306639288,2.56,0,0,3,1,3,2
0.038329911,1.38,0,0,3,1,3,5
0.145106092,1.18,0,0,4,1,4,4
0.848733744,1.77,0,0,1,1,2,3
0.854209446,1.98,0,0,2,1,2,5
0.145106092,1.37,0,0,3,0,1,5
0.145106092,2.2,0,0,2,0,3,5
0.999315537,0.57,0,0,4,1,1,3
0.145106092,2.71,0,0,3,0,3,3
0.145106092,1.31,0,0,3,0,1,2
0.284736482,0.46,0,0,4,1,3,1
0.854209446,2.3,0,0,3,1,5,3
0.306639288,2.57,0,0,3,1,2,3
0.024640657,1.99,0,0,1,0,3,6
0.057494867,1.89,0,0,1,0,2,6
0.145106092,0.85,0,0,3,0,3,3
0.145106092,0.99,0,0,3,0,2,2
0.145106092,1.11,0,0,3,0,1,2
0.145106092,1.15,0,0,3,1,3,3
0.5229295,1.67,0,0,4,1,4,4
0.145106092,1.5,0,0,4,0,3,5
0.145106092,1.74,0,0,2,0,3,5
0.145106092,0.7,0,0,4,1,3,4
0.145106092,1.35,0,0,4,1,6,3
0.703627652,0.93,0,0,3,1,1,4
0.145106092,1.13,0,0,4,1,3,2
0.5229295,1.399,0,0,1,0,1,4
0.24366872,2.72,0,0,1,1,4,3
0.221765914,2.33,0,0,3,1,3,3
0.145106092,1.22,0,0,3,0,2,2
0.221765914,1.43,0,0,2,0,1,6
0.854209446,1.28,0,0,3,1,1,2
0.290212183,1.8353,0,0,1,0,2,4
0.095824778,1.29,0,0,3,1,3,6
0.342231348,1.1,3070.869995,1,3,0,2,4
0.095824778,0.77,0,0,4,1,5,6
0.402464066,1.24,200,1,3,1,1,5
0.90349076,2.62,0,0,3,1,2,5
0.646132786,1.58,0,0,3,1,5,3
0.90349076,1.94,0,0,4,0,4,4
0.90349076,1.74,0,0,2,1,1,4
0.90349076,0.35,0,0,4,0,4,6
0.643394935,1.8,0,0,2,0,3,4
0.854209446,1.13,389.9499998,1,3,0,5,2
0.90349076,1.79,0,0,2,0,3,4
0.854209446,1.1,0,0,2,0,3,5
0.095824778,0.35,0,0,4,0,4,5
0.90349076,1.47,0,0,3,0,1,6
0.90349076,0.46,265,1,4,1,2,3
0.246406571,1.25,0,0,2,0,3,4
0.221765914,0.85,0,0,3,0,1,5
0.145106092,1.33,0,0,3,0,3,5
0.90349076,0.83,0,0,4,1,2,5
0.90349076,1.8,0,0,2,1,1,3
0.90349076,1.74,0,0,2,1,3,5
0.284736482,0.8,0,0,4,0,2,4
0.292950034,1.18,0,0,3,1,4,4
0.216290212,2.78,0,0,1,1,1,5
0.922655715,0.35,0,0,4,1,3,4
0.095824778,2.65,0,0,1,1,3,5
0.90349076,1.3,620.2099991,1,3,0,1,6
0.854209446,1.33,0,0,2,0,3,2
0.65982204,3.399,0,0,1,1,1,6
0.06844627,0.97,0,0,3,0,3,1
0.90349076,0.39,0,0,4,0,4,5
0.17522245,0.91,0,0,3,0,3,1
0.90349076,0.77,0,0,4,1,1,6
0.449007529,3.67,0,0,1,0,1,2
0.90349076,0.88,0,0,4,1,1,6
0.90349076,1.28,0,0,4,1,1,6
0.90349076,0.97,0,0,3,0,3,3
0.90349076,1.64,0,0,2,0,4,5
0.5229295,0.53,0,0,4,0,3,2
0.145106092,2.83,0,0,2,0,4,2
0.90349076,0.43,0,0,4,1,4,5
0.90349076,1.16,0,0,3,0,3,5
0.221765914,0.7,0,0,4,0,2,3
0.90349076,1.38,0,0,2,0,2,6
0.095824778,1.31,0,0,4,0,5,5
0.17522245,3.82,0,0,1,1,1,4
0.095824778,2.02,0,0,4,1,4,3
0.095824778,0.44,0,0,4,1,2,5
0.90349076,1.74,0,0,2,0,3,5
0.966461328,2.05,0,0,1,0,4,5
0.5229295,1.64,0,0,2,0,4,3
0.90349076,0.88,0,0,4,1,4,5
0.90349076,1.16,0,0,3,0,3,4
0.914442163,4.2,0,0,2,1,3,1
0.90349076,1.28,0,0,4,1,3,6
0.90349076,2.4,0,0,3,0,4,2
0.90349076,0.6,0,0,4,0,3,5
0.90349076,2.14,0,0,4,0,2,5
0.5229295,1.47,461.2499981,1,2,0,4,6
0.90349076,0.39,0,0,4,0,3,4
0.90349076,1.14,0,0,3,1,1,3
0.90349076,0.83,0,0,3,1,2,4
0.999315537,2.81,0,0,4,0,2,4
0.90349076,1.54,0,0,4,0,5,1
0.785763176,4.45,0,0,1,0,1,5
0.098562628,1.52,0,0,4,1,4,6
0.084873374,0.94,0,0,4,1,5,3
0.90349076,2.56,0,0,3,0,3,3
0.911704312,1.7,0,0,3,1,2,2
0.90349076,1.5,0,0,4,1,4,5
0.90349076,0.77,0,0,3,0,2,5
0.021902806,1.13,0,0,2,1,1,4
0.90349076,0.75,0,0,3,1,1,5
0.443531828,1.63,0,0,4,1,5,5
0.90349076,2.23,0,0,3,1,4,4
0.90349076,1.03,0,0,4,0,1,4
0.90349076,1.19,0,0,2,1,3,4
0.90349076,1.62,0,0,3,0,1,3
0.309377139,1.63,0,0,2,0,3,2
0.90349076,1.05,0,0,2,1,5,6
0.577686516,1.87,0,0,2,1,3,6
0.999315537,2.02,0,0,1,0,5,5
0.90349076,1.78,0,0,2,1,4,6
0.221765914,1.56,0,0,1,0,1,2
0.90349076,0.73,0,0,3,0,3,6
0.095824778,2.51,0,0,3,0,1,2
0.717316906,0.79,0,0,3,0,1,5
0.095824778,1.45,0,0,3,0,3,4
0.254620123,0.83,0,0,4,1,3,2
0.156057495,0.44,0,0,4,0,4,4
0.484599589,2.999,0,0,1,0,5,4
0.095824778,4.299,0,0,1,1,6,4
0.90349076,1.29,0,0,3,1,3,5
0.084873374,2.11,0,0,1,0,3,4
0.030116359,1.25,0,0,2,1,1,2
0.095824778,1.72,0,0,3,1,3,2
0.095824778,0.92,0,0,3,0,3,3
0.221765914,0.79,0,0,4,0,3,3
0.90349076,1.05,0,0,2,1,3,5
0.90349076,0.44,0,0,4,0,1,1
0.5229295,0.92,0,0,3,0,1,2
0.90349076,1.51,3682.329994,1,4,0,5,3
0.517453799,1.51,0,0,3,0,2,2
0.095824778,4.64,0,0,2,0,6,3
0.90349076,2.23,0,0,3,1,6,3
0.777549624,1.86,0,0,1,1,1,3
0.095824778,1.09,0,0,3,0,3,3
0.03559206,0.68,0,0,4,1,3,2
0.095824778,2.65,0,0,3,0,4,3
0.076659822,3.9,0,0,2,1,3,1
0.098562628,0.95,0,0,4,1,3,1
0.829568789,1.23,0,0,4,0,3,5
0.922655715,1.42,6110.979996,1,3,0,3,4
0.221765914,1.76,0,0,1,0,4,6
0.919917865,2.48,0,0,2,0,1,5
0.999315537,1.44,0,0,4,1,3,4
0.640657084,1.8,0,0,2,1,1,6
0.640657084,1.06,0,0,3,1,2,4
0.889801506,16.69,0,0,1,1,3,1
0.5229295,1.1,0,0,3,0,4,4
0.221765914,0.79,0,0,4,1,1,1
0.229979466,2.86,0,0,1,1,5,6
0.509240246,1.53,2458.329994,1,2,0,3,3
0.213552361,1.45,0,0,4,1,5,4
0.900752909,1.79,0,0,2,0,3,4
0.221765914,1.59,0,0,3,0,2,4
0.194387406,3.54,0,0,2,0,3,3
0.339493498,0.93,0,0,3,0,3,6
0.922655715,2.06,0,0,1,1,2,2
0.777549624,3.34,0,0,1,0,4,3
0.019164956,1.36,0,0,2,0,1,5
0.019164956,1.07,0,0,3,0,1,3
0.640657084,2.84,0,0,1,1,5,3
0.303901437,2.26,0,0,2,1,2,4
0.219028063,0.61,0,0,4,0,3,6
0.221765914,1.28,0,0,1,0,4,3
0.640657084,1.67,0,0,3,1,3,4
0.213552361,1.25,0,0,2,1,4,4
0.900752909,1.84,0,0,1,0,3,2
0.900752909,4.73,0,0,1,0,5,3
0.922655715,1.02,0,0,3,1,3,4
0.221765914,1.66,353.7999997,1,4,1,3,2
0.221765914,3.16,0,0,1,0,1,4
0.213552361,1.43,391.3099999,1,2,0,1,1
0.339493498,2.17,0,0,1,0,3,5
0.221765914,1.34,0,0,2,0,2,4
0.339493498,1.61,0,0,2,1,3,3
0.6954141,3.68,0,0,2,1,4,2
